id,neighborhood,sq_m,rooms,bathrooms,floors,sq_m_allotment,floor,neighborhood_id,price,house_type_id,is_renewal_needed,has_ac,has_fitted_wardrobes,has_lift,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,parking_included,parking_price,orientation_north,orientation_west,orientation_south,orientation_east,house_type,district_id,district
16716,San Diego,50.0,2,1,0,0.0,2,89,126900.0,1.0,False,True,True,False,False,False,True,True,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16715,Numancia,102.0,3,2,0,0.0,1,90,235000.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16714,San Diego,75.0,2,1,0,0.0,1,89,149000.0,1.0,False,True,True,True,False,False,False,True,True,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16713,San Diego,60.0,3,1,0,0.0,3,89,135000.0,1.0,True,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16712,Numancia,64.0,3,1,0,0.0,4,90,119000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16711,San Diego,70.0,3,1,0,0.0,4,89,88782.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16710,Numancia,67.0,3,1,0,0.0,1,90,135000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16709,San Diego,72.0,0,1,0,0.0,1,89,124200.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16708,Numancia,95.0,3,1,0,0.0,2,90,195000.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False,10000.0,True,False,True,False,Apartment,13,Puente de Vallecas
16707,Palomeras sureste,60.0,2,1,0,0.0,2,87,130000.0,1.0,False,True,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16706,San Diego,70.0,2,1,0,0.0,3,89,113900.0,1.0,False,True,True,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16705,Palomeras Bajas,69.0,3,1,0,0.0,0,86,122000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16704,San Diego,39.0,1,1,0,0.0,1,89,128000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16703,San Diego,65.0,2,1,0,0.0,3,89,125220.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,Apartment,13,Puente de Vallecas
16702,Numancia,80.0,3,2,0,0.0,2,90,144990.0,1.0,True,True,True,False,False,False,True,False,False,False,False,False,0.0,False,False,False,True,Apartment,13,Puente de Vallecas
16701,Portazgo,110.0,3,2,0,0.0,0,88,188000.0,1.0,False,True,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16700,Numancia,45.0,1,1,0,0.0,1,90,96470.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,Apartment,13,Puente de Vallecas
16699,Numancia,73.0,2,1,0,0.0,0,90,136000.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16698,San Diego,50.0,1,1,0,0.0,0,89,138000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16697,Entrevias,65.0,2,1,0,0.0,2,85,101000.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16696,Numancia,60.0,1,1,0,0.0,0,90,90000.0,1.0,False,False,True,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16695,Numancia,58.0,2,1,0,0.0,3,90,129000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16694,San Diego,84.0,2,1,0,0.0,2,89,167700.0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16693,Puente de Vallecas,120.0,4,2,0,0.0,2,89,220000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16692,Puente de Vallecas,48.0,2,1,0,0.0,2,89,100000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16691,San Diego,75.0,2,1,0,0.0,2,89,125000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16690,Portazgo,62.0,3,1,0,0.0,2,88,99000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16689,Numancia,70.0,3,1,0,0.0,5,90,112700.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16688,San Diego,25.0,1,1,0,0.0,0,89,72000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16687,Puente de Vallecas,68.0,2,1,0,0.0,1,88,103500.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16686,Portazgo,66.0,3,1,0,0.0,4,88,135500.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16685,Numancia,65.0,1,1,0,0.0,0,90,129000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16684,Palomeras sureste,87.0,2,2,0,0.0,6,87,225000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,True,False,True,Apartment,13,Puente de Vallecas
16683,Palomeras Bajas,114.0,4,2,0,0.0,3,86,200000.0,1.0,False,True,True,True,False,False,True,False,False,False,True,True,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16682,Numancia,67.0,3,1,0,0.0,4,90,104100.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16681,Palomeras sureste,108.0,3,2,0,0.0,3,87,240000.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16680,Puente de Vallecas,78.0,2,1,0,0.0,2,87,140900.0,1.0,False,False,True,True,False,False,True,True,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16679,San Diego,76.0,2,1,0,0.0,2,89,236000.0,1.0,True,False,False,True,False,False,False,False,True,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16678,San Diego,81.0,3,1,0,0.0,4,89,122500.0,1.0,True,True,True,False,False,False,True,False,False,True,False,False,0.0,False,True,False,False,Apartment,13,Puente de Vallecas
16677,Palomeras Bajas,104.0,3,2,0,0.0,-1,86,140000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16676,San Diego,70.0,3,1,0,0.0,1,89,220000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16675,Puente de Vallecas,72.0,2,1,0,0.0,0,89,125900.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16674,San Diego,84.0,2,1,0,0.0,2,89,167700.0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16673,San Diego,130.0,2,1,0,0.0,3,89,350000.0,3.0,False,True,True,False,False,False,True,True,True,False,False,False,0.0,False,True,False,False,Penthouse,13,Puente de Vallecas
16672,Palomeras sureste,105.0,2,2,0,0.0,4,87,299000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,False,True,False,True,Apartment,13,Puente de Vallecas
16671,Palomeras sureste,57.0,0,1,0,0.0,0,87,150000.0,1.0,False,True,True,True,False,True,True,False,False,True,True,True,0.0,False,True,False,False,Apartment,13,Puente de Vallecas
16670,Numancia,122.0,3,2,0,0.0,7,90,250000.0,1.0,False,False,True,True,False,False,True,True,True,True,True,True,0.0,False,True,False,False,Apartment,13,Puente de Vallecas
16669,Numancia,112.0,3,1,0,0.0,3,90,224000.0,1.0,False,False,True,True,False,False,True,True,True,True,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16668,San Diego,58.0,1,1,0,0.0,2,89,103000.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16667,Palomeras sureste,76.0,3,1,0,0.0,2,87,155000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16666,San Diego,70.0,2,1,0,0.0,0,89,109000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16665,Entrevias,75.0,2,1,0,0.0,7,85,175000.0,3.0,False,True,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Penthouse,13,Puente de Vallecas
16664,Palomeras sureste,60.0,1,1,0,0.0,2,87,160000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16663,San Diego,45.0,1,1,0,0.0,1,89,127000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16662,Numancia,55.0,2,1,0,0.0,3,90,106000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16661,Palomeras sureste,85.0,2,2,0,0.0,8,87,280000.0,1.0,False,True,True,True,False,True,False,True,True,True,True,True,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16660,Portazgo,71.0,3,1,0,0.0,1,88,135000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16659,Numancia,58.0,3,1,0,0.0,3,90,125000.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16658,Palomeras sureste,90.0,3,2,0,0.0,5,87,225000.0,1.0,False,True,True,True,False,False,False,False,True,True,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16657,Palomeras sureste,116.0,3,2,0,0.0,4,87,318000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,False,True,Apartment,13,Puente de Vallecas
16656,Numancia,102.0,3,2,0,0.0,8,90,270000.0,1.0,False,False,True,True,False,False,True,False,True,False,True,True,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16655,Palomeras Bajas,55.0,2,1,0,0.0,4,86,110000.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16654,Entrevias,120.0,3,2,0,0.0,2,85,150000.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16653,Palomeras sureste,102.0,3,2,0,0.0,3,87,225000.0,1.0,False,True,True,True,False,False,True,False,False,False,True,True,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16652,Numancia,160.0,5,3,0,0.0,2,90,330000.0,1.0,False,True,True,False,False,False,False,True,False,False,True,False,18000.0,False,False,False,False,Apartment,13,Puente de Vallecas
16651,Numancia,80.0,2,2,0,0.0,0,90,190000.0,1.0,False,True,True,True,False,False,False,False,False,False,True,True,0.0,False,False,True,True,Apartment,13,Puente de Vallecas
16650,Palomeras sureste,86.0,2,2,0,0.0,8,87,230000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,True,True,False,True,Apartment,13,Puente de Vallecas
16649,Palomeras sureste,100.0,3,2,0,0.0,5,87,225000.0,1.0,False,True,True,True,False,False,False,False,True,True,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16648,Entrevias,80.0,2,1,0,0.0,3,85,140000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16647,San Diego,89.0,2,1,0,0.0,2,89,235000.0,1.0,False,True,True,True,False,False,False,False,True,False,True,True,0.0,False,True,True,False,Apartment,13,Puente de Vallecas
16646,Palomeras sureste,112.0,3,1,0,0.0,4,87,280000.0,1.0,False,False,True,True,False,True,True,True,True,True,True,True,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16645,Palomeras sureste,65.0,2,1,0,0.0,2,87,125000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16644,San Diego,55.0,1,1,0,0.0,1,89,118000.0,1.0,False,True,False,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16643,San Diego,75.0,1,1,0,0.0,0,89,77000.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16642,San Diego,53.0,3,1,0,0.0,3,89,108000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16641,San Diego,69.0,3,1,0,0.0,3,89,114000.0,1.0,False,False,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16640,Portazgo,77.0,3,1,0,0.0,4,88,122400.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16639,Puente de Vallecas,63.0,2,1,0,0.0,1,89,125000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16638,Puente de Vallecas,95.0,2,2,0,0.0,1,89,235000.0,1.0,False,True,True,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16637,Palomeras sureste,55.0,2,1,0,0.0,1,87,125000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16636,San Diego,53.0,3,1,0,0.0,3,89,108000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16635,Portazgo,89.0,3,1,0,0.0,2,88,180000.0,1.0,False,True,True,False,False,False,True,False,False,False,True,True,0.0,False,False,True,True,Apartment,13,Puente de Vallecas
16634,Numancia,85.0,3,1,0,0.0,2,90,230000.0,1.0,False,True,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16633,Portazgo,47.0,1,1,0,0.0,0,88,69900.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16632,Palomeras sureste,63.0,2,1,0,0.0,2,87,150000.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16631,Puente de Vallecas,30.0,1,1,0,0.0,0,87,73000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16630,Numancia,95.0,3,2,0,0.0,2,90,210000.0,1.0,False,True,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16629,Palomeras Bajas,45.0,0,1,0,0.0,1,86,110000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16628,San Diego,60.0,2,1,0,0.0,2,89,125000.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16627,San Diego,74.0,3,1,0,0.0,1,89,125000.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16626,Palomeras Bajas,60.0,3,1,0,0.0,4,86,94000.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16625,Palomeras Bajas,54.0,2,1,0,0.0,1,86,112000.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16624,San Diego,57.0,2,1,0,0.0,1,89,106000.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16623,Entrevias,70.0,2,1,0,0.0,4,85,80000.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,True,Apartment,13,Puente de Vallecas
16622,San Diego,62.0,2,1,0,0.0,2,89,115000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16621,Palomeras sureste,105.0,3,2,0,0.0,1,87,210000.0,1.0,False,False,True,True,False,False,True,False,False,False,False,False,0.0,False,True,False,False,Apartment,13,Puente de Vallecas
16620,Entrevias,115.0,3,1,0,0.0,2,85,240000.0,1.0,False,True,True,False,False,False,True,True,True,True,False,False,0.0,True,False,True,False,Apartment,13,Puente de Vallecas
16619,San Diego,75.0,2,2,0,0.0,2,89,170000.0,3.0,False,True,True,False,False,False,True,False,False,False,False,False,0.0,False,False,True,False,Penthouse,13,Puente de Vallecas
16618,Numancia,50.0,1,1,0,0.0,2,90,160000.0,3.0,False,False,True,True,False,False,True,False,False,False,False,False,0.0,False,False,True,False,Penthouse,13,Puente de Vallecas
16617,Entrevias,95.0,3,1,0,0.0,1,85,165000.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16616,Palomeras Bajas,170.0,4,2,0,0.0,3,86,450000.0,3.0,False,True,True,True,False,False,True,False,False,True,True,True,0.0,False,False,True,False,Penthouse,13,Puente de Vallecas
16615,Palomeras sureste,61.0,1,1,0,0.0,2,87,180000.0,1.0,False,True,True,True,False,True,True,False,True,True,True,True,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16614,Portazgo,78.0,2,1,0,0.0,1,88,130000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16613,Palomeras sureste,57.0,2,1,0,0.0,4,87,170000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16612,Palomeras Bajas,86.0,3,1,0,0.0,1,86,210000.0,1.0,False,True,True,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16611,Palomeras sureste,72.0,0,1,0,0.0,1,87,130000.0,1.0,False,True,True,True,False,False,False,False,False,False,False,False,0.0,False,False,True,True,Apartment,13,Puente de Vallecas
16610,Palomeras sureste,93.0,2,2,0,0.0,4,87,288000.0,1.0,False,False,True,True,False,True,False,False,True,True,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16609,Palomeras Bajas,103.0,4,2,0,0.0,1,86,196999.0,1.0,False,True,True,True,False,False,True,False,False,True,True,True,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16608,San Diego,50.0,2,1,0,0.0,1,89,160000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16607,Palomeras sureste,120.0,3,2,0,0.0,9,87,350000.0,1.0,False,True,True,True,False,True,True,False,False,True,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16606,Palomeras sureste,66.0,2,1,0,0.0,3,87,140000.0,1.0,False,True,True,False,False,False,True,False,True,True,False,False,0.0,True,False,True,True,Apartment,13,Puente de Vallecas
16605,San Diego,76.0,3,1,0,0.0,2,89,135000.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16604,San Diego,60.0,2,1,0,0.0,2,89,110000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16603,San Diego,30.0,1,1,0,0.0,0,89,69000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16602,Numancia,31.0,1,1,0,0.0,1,90,70000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16601,Palomeras Bajas,80.0,3,1,0,0.0,3,86,155000.0,1.0,True,False,False,False,False,False,True,True,False,False,False,False,0.0,False,True,False,False,Apartment,13,Puente de Vallecas
16600,Numancia,110.0,3,1,0,0.0,4,90,155000.0,1.0,True,False,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16599,Numancia,63.0,4,1,0,0.0,2,90,165000.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16598,San Diego,39.0,0,1,0,0.0,1,89,99000.0,1.0,False,True,False,True,False,False,False,False,False,False,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16597,Palomeras sureste,63.0,2,1,0,0.0,4,87,133500.0,1.0,False,True,False,False,False,False,True,False,False,True,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16596,Numancia,46.0,3,1,0,0.0,5,90,125000.0,1.0,False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16595,Numancia,87.0,3,1,0,0.0,1,90,190000.0,1.0,False,True,True,True,False,False,False,False,False,True,True,True,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16594,San Diego,37.0,0,1,0,0.0,1,89,80000.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16593,Numancia,65.0,2,1,0,0.0,3,90,112000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,True,True,False,Apartment,13,Puente de Vallecas
16592,Numancia,122.0,4,1,0,0.0,3,90,275000.0,1.0,False,False,True,True,False,False,True,True,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16591,San Diego,50.0,2,1,0,0.0,0,89,130000.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16590,Palomeras sureste,68.0,2,1,0,0.0,0,87,158500.0,1.0,False,True,True,True,False,False,False,False,True,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16589,San Diego,60.0,2,1,0,0.0,3,89,126000.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16588,Palomeras Bajas,88.0,3,2,0,0.0,2,86,220000.0,1.0,False,True,True,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16587,San Diego,84.0,2,1,0,0.0,2,89,290000.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,0.0,False,False,True,True,Apartment,13,Puente de Vallecas
16586,Numancia,90.0,2,2,0,0.0,2,90,290000.0,1.0,False,True,True,True,False,False,False,True,True,False,True,True,0.0,False,False,True,False,Apartment,13,Puente de Vallecas
16585,Numancia,250.0,11,9,3,115.0,1,90,499998.0,4.0,False,True,False,False,False,False,True,True,True,False,False,False,0.0,False,False,False,True,House or Chalet,13,Puente de Vallecas
16584,San Diego,63.0,2,1,0,0.0,1,89,130000.0,1.0,False,False,True,True,False,False,True,False,True,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16583,Portazgo,70.0,1,1,0,0.0,0,88,90000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16582,San Diego,58.0,2,1,0,0.0,1,89,165000.0,1.0,False,True,True,True,False,False,False,False,True,False,False,False,0.0,False,True,True,True,Apartment,13,Puente de Vallecas
16581,Numancia,68.0,1,2,0,0.0,3,90,195000.0,2.0,False,False,True,True,False,False,True,False,False,False,False,False,0.0,False,False,True,False,Duplex,13,Puente de Vallecas
16580,Palomeras sureste,92.0,2,2,0,0.0,5,87,380000.0,1.0,False,True,True,True,False,True,False,False,True,True,True,True,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16579,San Diego,77.0,2,1,0,0.0,2,89,236000.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16578,Puente de Vallecas,58.0,2,1,0,0.0,1,87,99900.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16577,Numancia,119.0,3,1,0,0.0,1,90,190000.0,1.0,False,False,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16576,San Diego,89.0,3,1,0,0.0,3,89,150000.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,Apartment,13,Puente de Vallecas
16575,San Diego,58.0,3,1,0,0.0,2,89,125000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16574,Numancia,65.0,2,1,0,0.0,1,90,110000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16573,Numancia,94.0,3,2,0,0.0,2,90,133000.0,1.0,False,False,True,True,False,False,True,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16572,San Diego,90.0,3,1,0,0.0,1,89,150000.0,1.0,False,True,True,False,False,False,True,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16571,San Diego,25.0,1,1,0,0.0,2,89,150000.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,True,False,True,False,Penthouse,13,Puente de Vallecas
16570,Numancia,52.0,1,1,0,0.0,1,90,175000.0,1.0,False,True,True,True,False,False,False,False,False,False,True,True,0.0,True,True,False,True,Apartment,13,Puente de Vallecas
16569,San Diego,45.0,1,1,0,0.0,2,89,150000.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Penthouse,13,Puente de Vallecas
16568,Palomeras sureste,90.0,2,1,0,0.0,1,87,170000.0,1.0,False,False,False,True,False,False,True,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16567,Palomeras sureste,60.0,1,1,0,0.0,8,87,205000.0,1.0,False,True,True,True,False,True,False,True,True,True,True,True,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16566,Palomeras Bajas,60.0,1,1,0,0.0,0,86,155000.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,0.0,True,False,False,False,Apartment,13,Puente de Vallecas
16565,Numancia,115.0,3,1,0,0.0,3,90,320000.0,3.0,False,True,True,True,False,False,True,False,False,False,True,True,0.0,False,False,False,False,Penthouse,13,Puente de Vallecas
16564,Puente de Vallecas,61.0,2,1,0,0.0,1,90,99900.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
16563,Portazgo,110.0,3,2,0,0.0,1,88,245000.0,1.0,False,False,True,True,False,False,True,True,False,False,False,False,0.0,False,False,False,False,Apartment,13,Puente de Vallecas
